Code,Country,Year,Sex,Age,Deaths,Source,age_spn
ESP,Spain,2017,m,13,22,hmd,1
ESP,Spain,2017,m,14,26,hmd,1
ESP,Spain,2017,m,15,25,hmd,1
ESP,Spain,2017,m,16,49,hmd,1
ESP,Spain,2017,m,17,53,hmd,1
ESP,Spain,2017,m,18,62,hmd,1
ESP,Spain,2017,m,19,62,hmd,1
ESP,Spain,2017,m,20,70,hmd,1
ESP,Spain,2017,m,21,74,hmd,1
ESP,Spain,2017,m,22,74,hmd,1
ESP,Spain,2017,m,23,81,hmd,1
ESP,Spain,2017,m,24,92,hmd,1
ESP,Spain,2017,m,25,98,hmd,1
ESP,Spain,2017,m,26,100,hmd,1
ESP,Spain,2017,m,27,98,hmd,1
ESP,Spain,2017,m,28,108,hmd,1
ESP,Spain,2017,m,29,129,hmd,1
ESP,Spain,2017,m,30,130,hmd,1
ESP,Spain,2017,m,31,119,hmd,1
ESP,Spain,2017,m,32,155,hmd,1
ESP,Spain,2017,m,33,168,hmd,1
ESP,Spain,2017,m,34,181,hmd,1
ESP,Spain,2017,m,35,197,hmd,1
ESP,Spain,2017,m,36,232,hmd,1
ESP,Spain,2017,m,37,258,hmd,1
ESP,Spain,2017,m,38,308,hmd,1
ESP,Spain,2017,m,39,304,hmd,1
ESP,Spain,2017,m,40,393,hmd,1
ESP,Spain,2017,m,41,389,hmd,1
ESP,Spain,2017,m,42,429,hmd,1
ESP,Spain,2017,m,43,464,hmd,1
ESP,Spain,2017,m,44,499,hmd,1
ESP,Spain,2017,m,45,581,hmd,1
ESP,Spain,2017,m,46,662,hmd,1
ESP,Spain,2017,m,47,809,hmd,1
ESP,Spain,2017,m,48,845,hmd,1
ESP,Spain,2017,m,49,941,hmd,1
ESP,Spain,2017,m,50,1059,hmd,1
ESP,Spain,2017,m,51,1209,hmd,1
ESP,Spain,2017,m,52,1382,hmd,1
ESP,Spain,2017,m,53,1375,hmd,1
ESP,Spain,2017,m,54,1562,hmd,1
ESP,Spain,2017,m,55,1623,hmd,1
ESP,Spain,2017,m,56,1772,hmd,1
ESP,Spain,2017,m,57,1948,hmd,1
ESP,Spain,2017,m,58,2060,hmd,1
ESP,Spain,2017,m,59,2169,hmd,1
ESP,Spain,2017,m,60,2222,hmd,1
ESP,Spain,2017,m,61,2309,hmd,1
ESP,Spain,2017,m,62,2386,hmd,1
ESP,Spain,2017,m,63,2567,hmd,1
ESP,Spain,2017,m,64,2723,hmd,1
ESP,Spain,2017,m,65,2905,hmd,1
ESP,Spain,2017,m,66,3043,hmd,1
ESP,Spain,2017,m,67,3214,hmd,1
ESP,Spain,2017,m,68,3604,hmd,1
ESP,Spain,2017,m,69,3815,hmd,1
ESP,Spain,2017,m,70,3734,hmd,1
ESP,Spain,2017,m,71,4129,hmd,1
ESP,Spain,2017,m,72,4325,hmd,1
ESP,Spain,2017,m,73,4616,hmd,1
ESP,Spain,2017,m,74,4689,hmd,1
ESP,Spain,2017,m,75,4105,hmd,1
ESP,Spain,2017,m,76,4978,hmd,1
ESP,Spain,2017,m,77,5125,hmd,1
ESP,Spain,2017,m,78,4564,hmd,1
ESP,Spain,2017,m,79,5645,hmd,1
ESP,Spain,2017,m,80,6691,hmd,1
ESP,Spain,2017,m,81,7367,hmd,1
ESP,Spain,2017,m,82,7548,hmd,1
ESP,Spain,2017,m,83,8061,hmd,1
ESP,Spain,2017,m,84,8581,hmd,1
ESP,Spain,2017,m,85,8503,hmd,1
ESP,Spain,2017,m,86,8410,hmd,1
ESP,Spain,2017,m,87,8272,hmd,1
ESP,Spain,2017,m,88,7841,hmd,1
ESP,Spain,2017,m,89,7275,hmd,1
ESP,Spain,2017,m,90,6477,hmd,1
ESP,Spain,2017,m,91,5675,hmd,1
ESP,Spain,2017,m,92,4944,hmd,1
ESP,Spain,2017,m,93,4269,hmd,1
ESP,Spain,2017,m,94,3419,hmd,1
ESP,Spain,2017,m,95,2659,hmd,1
ESP,Spain,2017,m,96,1889,hmd,1
ESP,Spain,2017,m,97,1261,hmd,1
ESP,Spain,2017,m,98,808,hmd,1
ESP,Spain,2017,m,99,572,hmd,1
ESP,Spain,2017,m,100,988,hmd,-1
ESP,Spain,2017,t,0,1064,hmd,1
ESP,Spain,2017,t,1,94,hmd,1
ESP,Spain,2017,t,2,49,hmd,1
ESP,Spain,2017,t,3,39,hmd,1
ESP,Spain,2017,t,4,31,hmd,1
ESP,Spain,2017,t,5,30,hmd,1
ESP,Spain,2017,t,6,38,hmd,1
ESP,Spain,2017,t,7,27,hmd,1
ESP,Spain,2017,t,8,42,hmd,1
ESP,Spain,2017,t,9,32,hmd,1
ESP,Spain,2017,t,10,31,hmd,1
ESP,Spain,2017,t,11,30,hmd,1
ESP,Spain,2017,t,12,39,hmd,1
ESP,Spain,2017,t,13,41,hmd,1
ESP,Spain,2017,t,14,57,hmd,1
ESP,Spain,2017,t,15,48,hmd,1
ESP,Spain,2017,t,16,77,hmd,1
ESP,Spain,2017,t,17,79,hmd,1
ESP,Spain,2017,t,18,88,hmd,1
ESP,Spain,2017,t,19,92,hmd,1
ESP,Spain,2017,t,20,108,hmd,1
ESP,Spain,2017,t,21,106,hmd,1
ESP,Spain,2017,t,22,104,hmd,1
ESP,Spain,2017,t,23,119,hmd,1
ESP,Spain,2017,t,24,132,hmd,1
ESP,Spain,2017,t,25,146,hmd,1
ESP,Spain,2017,t,26,139,hmd,1
ESP,Spain,2017,t,27,151,hmd,1
ESP,Spain,2017,t,28,155,hmd,1
ESP,Spain,2017,t,29,176,hmd,1
ESP,Spain,2017,t,30,181,hmd,1
ESP,Spain,2017,t,31,176,hmd,1
ESP,Spain,2017,t,32,223,hmd,1
ESP,Spain,2017,t,33,249,hmd,1
ESP,Spain,2017,t,34,259,hmd,1
ESP,Spain,2017,t,35,313,hmd,1
ESP,Spain,2017,t,36,337,hmd,1
ESP,Spain,2017,t,37,411,hmd,1
ESP,Spain,2017,t,38,487,hmd,1
ESP,Spain,2017,t,39,479,hmd,1
ESP,Spain,2017,t,40,596,hmd,1
ESP,Spain,2017,t,41,592,hmd,1
ESP,Spain,2017,t,42,666,hmd,1
ESP,Spain,2017,t,43,759,hmd,1
ESP,Spain,2017,t,44,809,hmd,1
ESP,Spain,2017,t,45,926,hmd,1
ESP,Spain,2017,t,46,1014,hmd,1
ESP,Spain,2017,t,47,1229,hmd,1
ESP,Spain,2017,t,48,1340,hmd,1
ESP,Spain,2017,t,49,1458,hmd,1
ESP,Spain,2017,t,50,1675,hmd,1
ESP,Spain,2017,t,51,1850,hmd,1
ESP,Spain,2017,t,52,2040,hmd,1
ESP,Spain,2017,t,53,2100,hmd,1
ESP,Spain,2017,t,54,2289,hmd,1
ESP,Spain,2017,t,55,2431,hmd,1
ESP,Spain,2017,t,56,2677,hmd,1
ESP,Spain,2017,t,57,2884,hmd,1
ESP,Spain,2017,t,58,3027,hmd,1
ESP,Spain,2017,t,59,3215,hmd,1
ESP,Spain,2017,t,60,3278,hmd,1
ESP,Spain,2017,t,61,3373,hmd,1
ESP,Spain,2017,t,62,3544,hmd,1
ESP,Spain,2017,t,63,3816,hmd,1
ESP,Spain,2017,t,64,3924,hmd,1
ESP,Spain,2017,t,65,4198,hmd,1
ESP,Spain,2017,t,66,4392,hmd,1
ESP,Spain,2017,t,67,4675,hmd,1
ESP,Spain,2017,t,68,5279,hmd,1
ESP,Spain,2017,t,69,5629,hmd,1
ESP,Spain,2017,t,70,5498,hmd,1
ESP,Spain,2017,t,71,6208,hmd,1
ESP,Spain,2017,t,72,6561,hmd,1
ESP,Spain,2017,t,73,7060,hmd,1
ESP,Spain,2017,t,74,7344,hmd,1
ESP,Spain,2017,t,75,6525,hmd,1
ESP,Spain,2017,t,76,7963,hmd,1
ESP,Spain,2017,t,77,8423,hmd,1
ESP,Spain,2017,t,78,7792,hmd,1
ESP,Spain,2017,t,79,9760,hmd,1
ESP,Spain,2017,t,80,11792,hmd,1
ESP,Spain,2017,t,81,13446,hmd,1
ESP,Spain,2017,t,82,14287,hmd,1
ESP,Spain,2017,t,83,15684,hmd,1
ESP,Spain,2017,t,84,17221,hmd,1
ESP,Spain,2017,t,85,17716,hmd,1
ESP,Spain,2017,t,86,18172,hmd,1
ESP,Spain,2017,t,87,18695,hmd,1
ESP,Spain,2017,t,88,18473,hmd,1
ESP,Spain,2017,t,89,18110,hmd,1
ESP,Spain,2017,t,90,17161,hmd,1
ESP,Spain,2017,t,91,15696,hmd,1
ESP,Spain,2017,t,92,14295,hmd,1
ESP,Spain,2017,t,93,12812,hmd,1
ESP,Spain,2017,t,94,10901,hmd,1
ESP,Spain,2017,t,95,8912,hmd,1
ESP,Spain,2017,t,96,6938,hmd,1
ESP,Spain,2017,t,97,5082,hmd,1
ESP,Spain,2017,t,98,3464,hmd,1
ESP,Spain,2017,t,99,2576,hmd,1
ESP,Spain,2017,t,100,5305.99,hmd,-1
ESP,Spain,2018,f,0,455,hmd,1
ESP,Spain,2018,f,1,35,hmd,1
ESP,Spain,2018,f,2,16,hmd,1
ESP,Spain,2018,f,3,20,hmd,1
ESP,Spain,2018,f,4,14,hmd,1
ESP,Spain,2018,f,5,19,hmd,1
ESP,Spain,2018,f,6,14,hmd,1
ESP,Spain,2018,f,7,11,hmd,1
ESP,Spain,2018,f,8,17,hmd,1
ESP,Spain,2018,f,9,10,hmd,1
ESP,Spain,2018,f,10,15,hmd,1
ESP,Spain,2018,f,11,16,hmd,1
ESP,Spain,2018,f,12,16,hmd,1
ESP,Spain,2018,f,13,13,hmd,1
ESP,Spain,2018,f,14,30,hmd,1
ESP,Spain,2018,f,15,26,hmd,1
ESP,Spain,2018,f,16,24,hmd,1
ESP,Spain,2018,f,17,33,hmd,1
ESP,Spain,2018,f,18,32,hmd,1
ESP,Spain,2018,f,19,21,hmd,1
ESP,Spain,2018,f,20,31,hmd,1
ESP,Spain,2018,f,21,32,hmd,1
ESP,Spain,2018,f,22,30,hmd,1
ESP,Spain,2018,f,23,32,hmd,1
ESP,Spain,2018,f,24,44,hmd,1
ESP,Spain,2018,f,25,46,hmd,1
ESP,Spain,2018,f,26,37,hmd,1
ESP,Spain,2018,f,27,36,hmd,1
ESP,Spain,2018,f,28,47,hmd,1
ESP,Spain,2018,f,29,48,hmd,1
ESP,Spain,2018,f,30,75,hmd,1
ESP,Spain,2018,f,31,60,hmd,1
ESP,Spain,2018,f,32,62,hmd,1
ESP,Spain,2018,f,33,73,hmd,1
ESP,Spain,2018,f,34,94,hmd,1
ESP,Spain,2018,f,35,110,hmd,1
ESP,Spain,2018,f,36,111,hmd,1
ESP,Spain,2018,f,37,127,hmd,1
ESP,Spain,2018,f,38,154,hmd,1
ESP,Spain,2018,f,39,167,hmd,1
ESP,Spain,2018,f,40,202,hmd,1
ESP,Spain,2018,f,41,233,hmd,1
ESP,Spain,2018,f,42,235,hmd,1
ESP,Spain,2018,f,43,288,hmd,1
ESP,Spain,2018,f,44,269,hmd,1
ESP,Spain,2018,f,45,332,hmd,1
ESP,Spain,2018,f,46,359,hmd,1
ESP,Spain,2018,f,47,418,hmd,1
ESP,Spain,2018,f,48,407,hmd,1
ESP,Spain,2018,f,49,526,hmd,1
ESP,Spain,2018,f,50,549,hmd,1
ESP,Spain,2018,f,51,592,hmd,1
ESP,Spain,2018,f,52,625,hmd,1
ESP,Spain,2018,f,53,763,hmd,1
ESP,Spain,2018,f,54,783,hmd,1
ESP,Spain,2018,f,55,794,hmd,1
ESP,Spain,2018,f,56,859,hmd,1
ESP,Spain,2018,f,57,942,hmd,1
ESP,Spain,2018,f,58,1013,hmd,1
ESP,Spain,2018,f,59,1075,hmd,1
ESP,Spain,2018,f,60,1126,hmd,1
ESP,Spain,2018,f,61,1136,hmd,1
ESP,Spain,2018,f,62,1180,hmd,1
ESP,Spain,2018,f,63,1220,hmd,1
ESP,Spain,2018,f,64,1312,hmd,1
ESP,Spain,2018,f,65,1325,hmd,1
ESP,Spain,2018,f,66,1455,hmd,1
ESP,Spain,2018,f,67,1496,hmd,1
ESP,Spain,2018,f,68,1518,hmd,1
ESP,Spain,2018,f,69,1838,hmd,1
ESP,Spain,2018,f,70,1956,hmd,1
ESP,Spain,2018,f,71,1968,hmd,1
ESP,Spain,2018,f,72,2165,hmd,1
ESP,Spain,2018,f,73,2407,hmd,1
ESP,Spain,2018,f,74,2712,hmd,1
ESP,Spain,2018,f,75,2829,hmd,1
ESP,Spain,2018,f,76,2792,hmd,1
ESP,Spain,2018,f,77,3321,hmd,1
ESP,Spain,2018,f,78,3686,hmd,1
ESP,Spain,2018,f,79,3588,hmd,1
ESP,Spain,2018,f,80,4687,hmd,1
ESP,Spain,2018,f,81,5858,hmd,1
ESP,Spain,2018,f,82,6676,hmd,1
ESP,Spain,2018,f,83,7278,hmd,1
ESP,Spain,2018,f,84,8320,hmd,1
ESP,Spain,2018,f,85,9354,hmd,1
ESP,Spain,2018,f,86,9835,hmd,1
ESP,Spain,2018,f,87,10449,hmd,1
ESP,Spain,2018,f,88,10785,hmd,1
ESP,Spain,2018,f,89,10883,hmd,1
ESP,Spain,2018,f,90,10812,hmd,1
ESP,Spain,2018,f,91,10158,hmd,1
ESP,Spain,2018,f,92,9332,hmd,1
ESP,Spain,2018,f,93,8633,hmd,1
ESP,Spain,2018,f,94,7715,hmd,1
ESP,Spain,2018,f,95,6533,hmd,1
ESP,Spain,2018,f,96,5397,hmd,1
ESP,Spain,2018,f,97,3979,hmd,1
ESP,Spain,2018,f,98,2879,hmd,1
ESP,Spain,2018,f,99,1989,hmd,1
ESP,Spain,2018,f,100,4383,hmd,-1
ESP,Spain,2018,m,0,543,hmd,1
ESP,Spain,2018,m,1,48,hmd,1
ESP,Spain,2018,m,2,29,hmd,1
ESP,Spain,2018,m,3,28,hmd,1
ESP,Spain,2018,m,4,31,hmd,1
ESP,Spain,2018,m,5,24,hmd,1
ESP,Spain,2018,m,6,18,hmd,1
ESP,Spain,2018,m,7,18,hmd,1
ESP,Spain,2018,m,8,22,hmd,1
ESP,Spain,2018,m,9,19,hmd,1
ESP,Spain,2018,m,10,18,hmd,1
ESP,Spain,2018,m,11,21,hmd,1
ESP,Spain,2018,m,12,18,hmd,1
ESP,Spain,2018,m,13,24,hmd,1
ESP,Spain,2018,m,14,21,hmd,1
ESP,Spain,2018,m,15,32,hmd,1
ESP,Spain,2018,m,16,49,hmd,1
ESP,Spain,2018,m,17,39,hmd,1
ESP,Spain,2018,m,18,70,hmd,1
ESP,Spain,2018,m,19,60,hmd,1
ESP,Spain,2018,m,20,67,hmd,1
ESP,Spain,2018,m,21,78,hmd,1
ESP,Spain,2018,m,22,68,hmd,1
ESP,Spain,2018,m,23,86,hmd,1
ESP,Spain,2018,m,24,94,hmd,1
ESP,Spain,2018,m,25,78,hmd,1
ESP,Spain,2018,m,26,121,hmd,1
ESP,Spain,2018,m,27,91,hmd,1
ESP,Spain,2018,m,28,126,hmd,1
ESP,Spain,2018,m,29,144,hmd,1
ESP,Spain,2018,m,30,122,hmd,1
ESP,Spain,2018,m,31,145,hmd,1
ESP,Spain,2018,m,32,135,hmd,1
ESP,Spain,2018,m,33,152,hmd,1
ESP,Spain,2018,m,34,187,hmd,1
ESP,Spain,2018,m,35,197,hmd,1
ESP,Spain,2018,m,36,221,hmd,1
ESP,Spain,2018,m,37,228,hmd,1
ESP,Spain,2018,m,38,262,hmd,1
ESP,Spain,2018,m,39,316,hmd,1
ESP,Spain,2018,m,40,360,hmd,1
ESP,Spain,2018,m,41,396,hmd,1
ESP,Spain,2018,m,42,437,hmd,1
ESP,Spain,2018,m,43,500,hmd,1
ESP,Spain,2018,m,44,477,hmd,1
ESP,Spain,2018,m,45,561,hmd,1
ESP,Spain,2018,m,46,658,hmd,1
ESP,Spain,2018,m,47,729,hmd,1
ESP,Spain,2018,m,48,859,hmd,1
ESP,Spain,2018,m,49,909,hmd,1
ESP,Spain,2018,m,50,1072,hmd,1
ESP,Spain,2018,m,51,1190,hmd,1
ESP,Spain,2018,m,52,1253,hmd,1
ESP,Spain,2018,m,53,1387,hmd,1
ESP,Spain,2018,m,54,1658,hmd,1
ESP,Spain,2018,m,55,1732,hmd,1
ESP,Spain,2018,m,56,1803,hmd,1
ESP,Spain,2018,m,57,1919,hmd,1
ESP,Spain,2018,m,58,2121,hmd,1
ESP,Spain,2018,m,59,2193,hmd,1
ESP,Spain,2018,m,60,2374,hmd,1
ESP,Spain,2018,m,61,2512,hmd,1
ESP,Spain,2018,m,62,2590,hmd,1
ESP,Spain,2018,m,63,2672,hmd,1
ESP,Spain,2018,m,64,2742,hmd,1
ESP,Spain,2018,m,65,2980,hmd,1
ESP,Spain,2018,m,66,3093,hmd,1
ESP,Spain,2018,m,67,3187,hmd,1
ESP,Spain,2018,m,68,3342,hmd,1
ESP,Spain,2018,m,69,3860,hmd,1
ESP,Spain,2018,m,70,4202,hmd,1
ESP,Spain,2018,m,71,4020,hmd,1
ESP,Spain,2018,m,72,4390,hmd,1
ESP,Spain,2018,m,73,4608,hmd,1
ESP,Spain,2018,m,74,4847,hmd,1
ESP,Spain,2018,m,75,4798,hmd,1
ESP,Spain,2018,m,76,4464,hmd,1
ESP,Spain,2018,m,77,5245,hmd,1
ESP,Spain,2018,m,78,5482,hmd,1
ESP,Spain,2018,m,79,4841,hmd,1
ESP,Spain,2018,m,80,5993,hmd,1
ESP,Spain,2018,m,81,6947,hmd,1
ESP,Spain,2018,m,82,7619,hmd,1
ESP,Spain,2018,m,83,7861,hmd,1
ESP,Spain,2018,m,84,8532,hmd,1
ESP,Spain,2018,m,85,8568,hmd,1
ESP,Spain,2018,m,86,8633,hmd,1
ESP,Spain,2018,m,87,8332,hmd,1
ESP,Spain,2018,m,88,7898,hmd,1
ESP,Spain,2018,m,89,7378,hmd,1
ESP,Spain,2018,m,90,6664,hmd,1
ESP,Spain,2018,m,91,6134,hmd,1
ESP,Spain,2018,m,92,5026,hmd,1
ESP,Spain,2018,m,93,4293,hmd,1
ESP,Spain,2018,m,94,3525,hmd,1
ESP,Spain,2018,m,95,2770,hmd,1
ESP,Spain,2018,m,96,2053,hmd,1
ESP,Spain,2018,m,97,1459,hmd,1
ESP,Spain,2018,m,98,987,hmd,1
ESP,Spain,2018,m,99,511,hmd,1
ESP,Spain,2018,m,100,975,hmd,-1
ESP,Spain,2018,t,0,998,hmd,1
ESP,Spain,2018,t,1,83,hmd,1
ESP,Spain,2018,t,2,45,hmd,1
ESP,Spain,2018,t,3,48,hmd,1
ESP,Spain,2018,t,4,45,hmd,1
ESP,Spain,2018,t,5,43,hmd,1
ESP,Spain,2018,t,6,32,hmd,1
ESP,Spain,2018,t,7,29,hmd,1
ESP,Spain,2018,t,8,39,hmd,1
ESP,Spain,2018,t,9,29,hmd,1
ESP,Spain,2018,t,10,33,hmd,1
ESP,Spain,2018,t,11,37,hmd,1
ESP,Spain,2018,t,12,34,hmd,1
ESP,Spain,2018,t,13,37,hmd,1
ESP,Spain,2018,t,14,51,hmd,1
ESP,Spain,2018,t,15,58,hmd,1
ESP,Spain,2018,t,16,73,hmd,1
ESP,Spain,2018,t,17,72,hmd,1
ESP,Spain,2018,t,18,102,hmd,1
ESP,Spain,2018,t,19,81,hmd,1
ESP,Spain,2018,t,20,98,hmd,1
ESP,Spain,2018,t,21,110,hmd,1
ESP,Spain,2018,t,22,98,hmd,1
ESP,Spain,2018,t,23,118,hmd,1
ESP,Spain,2018,t,24,138,hmd,1
ESP,Spain,2018,t,25,124,hmd,1
ESP,Spain,2018,t,26,158,hmd,1
ESP,Spain,2018,t,27,127,hmd,1
ESP,Spain,2018,t,28,173,hmd,1
ESP,Spain,2018,t,29,192,hmd,1
ESP,Spain,2018,t,30,197,hmd,1
ESP,Spain,2018,t,31,205,hmd,1
ESP,Spain,2018,t,32,197,hmd,1
ESP,Spain,2018,t,33,225,hmd,1
ESP,Spain,2018,t,34,281,hmd,1
ESP,Spain,2018,t,35,307,hmd,1
ESP,Spain,2018,t,36,332,hmd,1
ESP,Spain,2018,t,37,355,hmd,1
ESP,Spain,2018,t,38,416,hmd,1
ESP,Spain,2018,t,39,483,hmd,1
ESP,Spain,2018,t,40,562,hmd,1
ESP,Spain,2018,t,41,629,hmd,1
ESP,Spain,2018,t,42,672,hmd,1
ESP,Spain,2018,t,43,788,hmd,1
ESP,Spain,2018,t,44,746,hmd,1
ESP,Spain,2018,t,45,893,hmd,1
ESP,Spain,2018,t,46,1017,hmd,1
ESP,Spain,2018,t,47,1147,hmd,1
ESP,Spain,2018,t,48,1266,hmd,1
ESP,Spain,2018,t,49,1435,hmd,1
ESP,Spain,2018,t,50,1621,hmd,1
ESP,Spain,2018,t,51,1782,hmd,1
ESP,Spain,2018,t,52,1878,hmd,1
ESP,Spain,2018,t,53,2150,hmd,1
ESP,Spain,2018,t,54,2441,hmd,1
ESP,Spain,2018,t,55,2526,hmd,1
ESP,Spain,2018,t,56,2662,hmd,1
ESP,Spain,2018,t,57,2861,hmd,1
ESP,Spain,2018,t,58,3134,hmd,1
ESP,Spain,2018,t,59,3268,hmd,1
ESP,Spain,2018,t,60,3500,hmd,1
ESP,Spain,2018,t,61,3648,hmd,1
ESP,Spain,2018,t,62,3770,hmd,1
ESP,Spain,2018,t,63,3892,hmd,1
ESP,Spain,2018,t,64,4054,hmd,1
ESP,Spain,2018,t,65,4305,hmd,1
ESP,Spain,2018,t,66,4548,hmd,1
ESP,Spain,2018,t,67,4683,hmd,1
ESP,Spain,2018,t,68,4860,hmd,1
ESP,Spain,2018,t,69,5698,hmd,1
ESP,Spain,2018,t,70,6158,hmd,1
ESP,Spain,2018,t,71,5988,hmd,1
ESP,Spain,2018,t,72,6555,hmd,1
ESP,Spain,2018,t,73,7015,hmd,1
ESP,Spain,2018,t,74,7559,hmd,1
ESP,Spain,2018,t,75,7627,hmd,1
ESP,Spain,2018,t,76,7256,hmd,1
ESP,Spain,2018,t,77,8566,hmd,1
ESP,Spain,2018,t,78,9168,hmd,1
ESP,Spain,2018,t,79,8429,hmd,1
ESP,Spain,2018,t,80,10680,hmd,1
ESP,Spain,2018,t,81,12805,hmd,1
ESP,Spain,2018,t,82,14295,hmd,1
ESP,Spain,2018,t,83,15139,hmd,1
ESP,Spain,2018,t,84,16852,hmd,1
ESP,Spain,2018,t,85,17922,hmd,1
ESP,Spain,2018,t,86,18468,hmd,1
ESP,Spain,2018,t,87,18781,hmd,1
ESP,Spain,2018,t,88,18683,hmd,1
ESP,Spain,2018,t,89,18261,hmd,1
ESP,Spain,2018,t,90,17476,hmd,1
ESP,Spain,2018,t,91,16292,hmd,1
ESP,Spain,2018,t,92,14358,hmd,1
ESP,Spain,2018,t,93,12926,hmd,1
ESP,Spain,2018,t,94,11240,hmd,1
ESP,Spain,2018,t,95,9303,hmd,1
ESP,Spain,2018,t,96,7450,hmd,1
ESP,Spain,2018,t,97,5438,hmd,1
ESP,Spain,2018,t,98,3866,hmd,1
ESP,Spain,2018,t,99,2500,hmd,1
ESP,Spain,2018,t,100,5358,hmd,-1
ESP,Spain,2019,f,0,415,hmd,1
ESP,Spain,2019,f,1,35,hmd,1
ESP,Spain,2019,f,2,24,hmd,1
ESP,Spain,2019,f,3,23,hmd,1
ESP,Spain,2019,f,4,19,hmd,1
ESP,Spain,2019,f,5,11,hmd,1
ESP,Spain,2019,f,6,11,hmd,1
ESP,Spain,2019,f,7,13,hmd,1
ESP,Spain,2019,f,8,10,hmd,1
ESP,Spain,2019,f,9,17,hmd,1
ESP,Spain,2019,f,10,19,hmd,1
ESP,Spain,2019,f,11,11,hmd,1
ESP,Spain,2019,f,12,9,hmd,1
ESP,Spain,2019,f,13,22,hmd,1
ESP,Spain,2019,f,14,24,hmd,1
ESP,Spain,2019,f,15,14,hmd,1
ESP,Spain,2019,f,16,26,hmd,1
ESP,Spain,2019,f,17,26,hmd,1
ESP,Spain,2019,f,18,22,hmd,1
ESP,Spain,2019,f,19,33,hmd,1
ESP,Spain,2019,f,20,33,hmd,1
ESP,Spain,2019,f,21,28,hmd,1
ESP,Spain,2019,f,22,31,hmd,1
ESP,Spain,2019,f,23,27,hmd,1
ESP,Spain,2019,f,24,36,hmd,1
ESP,Spain,2019,f,25,40,hmd,1
ESP,Spain,2019,f,26,40,hmd,1
ESP,Spain,2019,f,27,44,hmd,1
ESP,Spain,2019,f,28,43,hmd,1
ESP,Spain,2019,f,29,54,hmd,1
ESP,Spain,2019,f,30,53,hmd,1
ESP,Spain,2019,f,31,67,hmd,1
ESP,Spain,2019,f,32,61,hmd,1
ESP,Spain,2019,f,33,64,hmd,1
ESP,Spain,2019,f,34,87,hmd,1
ESP,Spain,2019,f,35,94,hmd,1
ESP,Spain,2019,f,36,89,hmd,1
ESP,Spain,2019,f,37,125,hmd,1
ESP,Spain,2019,f,38,150,hmd,1
ESP,Spain,2019,f,39,160,hmd,1
ESP,Spain,2019,f,40,193,hmd,1
ESP,Spain,2019,f,41,184,hmd,1
ESP,Spain,2019,f,42,224,hmd,1
ESP,Spain,2019,f,43,264,hmd,1
ESP,Spain,2019,f,44,293,hmd,1
ESP,Spain,2019,f,45,314,hmd,1
ESP,Spain,2019,f,46,325,hmd,1
ESP,Spain,2019,f,47,435,hmd,1
ESP,Spain,2019,f,48,452,hmd,1
ESP,Spain,2019,f,49,480,hmd,1
ESP,Spain,2019,f,50,521,hmd,1
ESP,Spain,2019,f,51,611,hmd,1
ESP,Spain,2019,f,52,664,hmd,1
ESP,Spain,2019,f,53,707,hmd,1
ESP,Spain,2019,f,54,752,hmd,1
ESP,Spain,2019,f,55,811,hmd,1
ESP,Spain,2019,f,56,901,hmd,1
ESP,Spain,2019,f,57,959,hmd,1
ESP,Spain,2019,f,58,1001,hmd,1
ESP,Spain,2019,f,59,1096,hmd,1
ESP,Spain,2019,f,60,1145,hmd,1
ESP,Spain,2019,f,61,1261,hmd,1
ESP,Spain,2019,f,62,1261,hmd,1
ESP,Spain,2019,f,63,1299,hmd,1
ESP,Spain,2019,f,64,1217,hmd,1
ESP,Spain,2019,f,65,1380,hmd,1
ESP,Spain,2019,f,66,1460,hmd,1
ESP,Spain,2019,f,67,1519,hmd,1
ESP,Spain,2019,f,68,1506,hmd,1
ESP,Spain,2019,f,69,1678,hmd,1
ESP,Spain,2019,f,70,1917,hmd,1
ESP,Spain,2019,f,71,2092,hmd,1
ESP,Spain,2019,f,72,2078,hmd,1
ESP,Spain,2019,f,73,2476,hmd,1
ESP,Spain,2019,f,74,2676,hmd,1
ESP,Spain,2019,f,75,2921,hmd,1
ESP,Spain,2019,f,76,3071,hmd,1
ESP,Spain,2019,f,77,2943,hmd,1
ESP,Spain,2019,f,78,3537,hmd,1
ESP,Spain,2019,f,79,3876,hmd,1
ESP,Spain,2019,f,80,3750,hmd,1
ESP,Spain,2019,f,81,4875,hmd,1
ESP,Spain,2019,f,82,6156,hmd,1
ESP,Spain,2019,f,83,6996,hmd,1
ESP,Spain,2019,f,84,7806,hmd,1
ESP,Spain,2019,f,85,8729,hmd,1
ESP,Spain,2019,f,86,9614,hmd,1
ESP,Spain,2019,f,87,10099,hmd,1
ESP,Spain,2019,f,88,10435,hmd,1
ESP,Spain,2019,f,89,10541,hmd,1
ESP,Spain,2019,f,90,10691,hmd,1
ESP,Spain,2019,f,91,10047,hmd,1
ESP,Spain,2019,f,92,9443,hmd,1
ESP,Spain,2019,f,93,8558,hmd,1
ESP,Spain,2019,f,94,7404,hmd,1
ESP,Spain,2019,f,95,6534,hmd,1
ESP,Spain,2019,f,96,5328,hmd,1
ESP,Spain,2019,f,97,4217,hmd,1
ESP,Spain,2019,f,98,3012,hmd,1
ESP,Spain,2019,f,99,2160,hmd,1
ESP,Spain,2019,f,100,4204,hmd,-1
ESP,Spain,2019,m,0,534,hmd,1
