Source,Country,Code,Year,Sex,Age,Deaths
hmd,Hong Kong,HKG,2015,m,80,824.4800000000001
hmd,Hong Kong,HKG,2015,m,81,859.5000000000001
hmd,Hong Kong,HKG,2015,m,82,975.57
hmd,Hong Kong,HKG,2015,m,83,912.5300000000002
hmd,Hong Kong,HKG,2015,m,84,963.56
hmd,Hong Kong,HKG,2015,m,85,930.54
hmd,Hong Kong,HKG,2015,m,86,842.4899999999999
hmd,Hong Kong,HKG,2015,m,87,793.46
hmd,Hong Kong,HKG,2015,m,88,728.4199999999998
hmd,Hong Kong,HKG,2015,m,89,667.3899999999999
hmd,Hong Kong,HKG,2015,m,90,612.35
hmd,Hong Kong,HKG,2015,m,91,521.31
hmd,Hong Kong,HKG,2015,m,92,396.23
hmd,Hong Kong,HKG,2015,m,93,361.21
hmd,Hong Kong,HKG,2015,m,94,294.17
hmd,Hong Kong,HKG,2015,m,95,198.12
hmd,Hong Kong,HKG,2015,m,96,150.09
hmd,Hong Kong,HKG,2015,m,97,140.07999999999998
hmd,Hong Kong,HKG,2015,m,98,94.05
hmd,Hong Kong,HKG,2015,m,99,62.029999999999994
hmd,Hong Kong,HKG,2015,m,100,137.09
hmd,Hong Kong,HKG,2015,t,0,85.05
hmd,Hong Kong,HKG,2015,t,1,7
hmd,Hong Kong,HKG,2015,t,2,7
hmd,Hong Kong,HKG,2015,t,3,11
hmd,Hong Kong,HKG,2015,t,4,3
hmd,Hong Kong,HKG,2015,t,5,4
hmd,Hong Kong,HKG,2015,t,6,4
hmd,Hong Kong,HKG,2015,t,7,2
hmd,Hong Kong,HKG,2015,t,8,7
hmd,Hong Kong,HKG,2015,t,9,3
hmd,Hong Kong,HKG,2015,t,10,5.01
hmd,Hong Kong,HKG,2015,t,11,2
hmd,Hong Kong,HKG,2015,t,12,3
hmd,Hong Kong,HKG,2015,t,13,6
hmd,Hong Kong,HKG,2015,t,14,5
hmd,Hong Kong,HKG,2015,t,15,5
hmd,Hong Kong,HKG,2015,t,16,4
hmd,Hong Kong,HKG,2015,t,17,8.01
hmd,Hong Kong,HKG,2015,t,18,15
hmd,Hong Kong,HKG,2015,t,19,15.01
hmd,Hong Kong,HKG,2015,t,20,24.010000000000005
hmd,Hong Kong,HKG,2015,t,21,20.01
hmd,Hong Kong,HKG,2015,t,22,25.01
hmd,Hong Kong,HKG,2015,t,23,23.01
hmd,Hong Kong,HKG,2015,t,24,24.02
hmd,Hong Kong,HKG,2015,t,25,15.01
hmd,Hong Kong,HKG,2015,t,26,30.01
hmd,Hong Kong,HKG,2015,t,27,24.010000000000005
hmd,Hong Kong,HKG,2015,t,28,25.019999999999996
hmd,Hong Kong,HKG,2015,t,29,30.02
hmd,Hong Kong,HKG,2015,t,30,38.01
hmd,Hong Kong,HKG,2015,t,31,50.03
hmd,Hong Kong,HKG,2015,t,32,41.02
hmd,Hong Kong,HKG,2015,t,33,43.02
hmd,Hong Kong,HKG,2015,t,34,44.03
hmd,Hong Kong,HKG,2015,t,35,44.02
hmd,Hong Kong,HKG,2015,t,36,55.03
hmd,Hong Kong,HKG,2015,t,37,56.04
hmd,Hong Kong,HKG,2015,t,38,66.03
hmd,Hong Kong,HKG,2015,t,39,89.05
hmd,Hong Kong,HKG,2015,t,40,101.06
hmd,Hong Kong,HKG,2015,t,41,115.06
hmd,Hong Kong,HKG,2015,t,42,122.06
hmd,Hong Kong,HKG,2015,t,43,143.08
hmd,Hong Kong,HKG,2015,t,44,139.07
hmd,Hong Kong,HKG,2015,t,45,145.08
hmd,Hong Kong,HKG,2015,t,46,140.07
hmd,Hong Kong,HKG,2015,t,47,167.1
hmd,Hong Kong,HKG,2015,t,48,180.1
hmd,Hong Kong,HKG,2015,t,49,228.12
hmd,Hong Kong,HKG,2015,t,50,253.13
hmd,Hong Kong,HKG,2015,t,51,313.17
hmd,Hong Kong,HKG,2015,t,52,326.18
hmd,Hong Kong,HKG,2015,t,53,323.18
hmd,Hong Kong,HKG,2015,t,54,383.2099999999999
hmd,Hong Kong,HKG,2015,t,55,383.22
hmd,Hong Kong,HKG,2015,t,56,449.25
hmd,Hong Kong,HKG,2015,t,57,486.2699999999999
hmd,Hong Kong,HKG,2015,t,58,523.29
hmd,Hong Kong,HKG,2015,t,59,524.29
hmd,Hong Kong,HKG,2015,t,60,542.3
hmd,Hong Kong,HKG,2015,t,61,560.31
hmd,Hong Kong,HKG,2015,t,62,561.31
hmd,Hong Kong,HKG,2015,t,63,590.32
hmd,Hong Kong,HKG,2015,t,64,583.32
hmd,Hong Kong,HKG,2015,t,65,675.38
hmd,Hong Kong,HKG,2015,t,66,742.41
hmd,Hong Kong,HKG,2015,t,67,682.38
hmd,Hong Kong,HKG,2015,t,68,702.39
hmd,Hong Kong,HKG,2015,t,69,573.31
hmd,Hong Kong,HKG,2015,t,70,553.3
hmd,Hong Kong,HKG,2015,t,71,664.37
hmd,Hong Kong,HKG,2015,t,72,657.37
hmd,Hong Kong,HKG,2015,t,73,720.41
hmd,Hong Kong,HKG,2015,t,74,737.41
hmd,Hong Kong,HKG,2015,t,75,877.48
hmd,Hong Kong,HKG,2015,t,76,1029.57
hmd,Hong Kong,HKG,2015,t,77,1108.62
hmd,Hong Kong,HKG,2015,t,78,1249.69
hmd,Hong Kong,HKG,2015,t,79,1268.69
hmd,Hong Kong,HKG,2015,t,80,1342.73
hmd,Hong Kong,HKG,2015,t,81,1434.78
hmd,Hong Kong,HKG,2015,t,82,1650.9
hmd,Hong Kong,HKG,2015,t,83,1642.89
hmd,Hong Kong,HKG,2015,t,84,1690.9199999999998
hmd,Hong Kong,HKG,2015,t,85,1729.9399999999998
hmd,Hong Kong,HKG,2015,t,86,1618.88
hmd,Hong Kong,HKG,2015,t,87,1618.87
hmd,Hong Kong,HKG,2015,t,88,1562.8299999999997
hmd,Hong Kong,HKG,2015,t,89,1533.8099999999995
hmd,Hong Kong,HKG,2015,t,90,1437.76
hmd,Hong Kong,HKG,2015,t,91,1295.69
hmd,Hong Kong,HKG,2015,t,92,1099.57
hmd,Hong Kong,HKG,2015,t,93,979.51
hmd,Hong Kong,HKG,2015,t,94,894.47
hmd,Hong Kong,HKG,2015,t,95,704.37
hmd,Hong Kong,HKG,2015,t,96,558.29
hmd,Hong Kong,HKG,2015,t,97,475.24
hmd,Hong Kong,HKG,2015,t,98,357.18
hmd,Hong Kong,HKG,2015,t,99,296.15
hmd,Hong Kong,HKG,2015,t,100,689.35
hmd,Hong Kong,HKG,2016,f,0,50.02
hmd,Hong Kong,HKG,2016,f,1,5
hmd,Hong Kong,HKG,2016,f,2,3
hmd,Hong Kong,HKG,2016,f,3,2
hmd,Hong Kong,HKG,2016,f,4,8.01
hmd,Hong Kong,HKG,2016,f,5,4
hmd,Hong Kong,HKG,2016,f,6,2
hmd,Hong Kong,HKG,2016,f,7,0
hmd,Hong Kong,HKG,2016,f,8,1
hmd,Hong Kong,HKG,2016,f,9,1
hmd,Hong Kong,HKG,2016,f,10,3
hmd,Hong Kong,HKG,2016,f,11,4
hmd,Hong Kong,HKG,2016,f,12,2
hmd,Hong Kong,HKG,2016,f,13,1
hmd,Hong Kong,HKG,2016,f,14,0
hmd,Hong Kong,HKG,2016,f,15,2
hmd,Hong Kong,HKG,2016,f,16,2
hmd,Hong Kong,HKG,2016,f,17,2
hmd,Hong Kong,HKG,2016,f,18,7.000000000000002
hmd,Hong Kong,HKG,2016,f,19,14.009999999999998
hmd,Hong Kong,HKG,2016,f,20,6.000000000000001
hmd,Hong Kong,HKG,2016,f,21,8.000000000000002
hmd,Hong Kong,HKG,2016,f,22,10.01
hmd,Hong Kong,HKG,2016,f,23,5.000000000000001
hmd,Hong Kong,HKG,2016,f,24,8.999999999999998
hmd,Hong Kong,HKG,2016,f,25,12.01
hmd,Hong Kong,HKG,2016,f,26,11
hmd,Hong Kong,HKG,2016,f,27,11.010000000000003
hmd,Hong Kong,HKG,2016,f,28,9.000000000000002
hmd,Hong Kong,HKG,2016,f,29,10
hmd,Hong Kong,HKG,2016,f,30,9.010000000000002
hmd,Hong Kong,HKG,2016,f,31,18
hmd,Hong Kong,HKG,2016,f,32,20
hmd,Hong Kong,HKG,2016,f,33,20.00999999999999
hmd,Hong Kong,HKG,2016,f,34,21.01
hmd,Hong Kong,HKG,2016,f,35,26.01
hmd,Hong Kong,HKG,2016,f,36,24.01
hmd,Hong Kong,HKG,2016,f,37,26.01
hmd,Hong Kong,HKG,2016,f,38,35.02
hmd,Hong Kong,HKG,2016,f,39,20.00999999999999
hmd,Hong Kong,HKG,2016,f,40,40.02
hmd,Hong Kong,HKG,2016,f,41,34.01
hmd,Hong Kong,HKG,2016,f,42,49.01999999999999
hmd,Hong Kong,HKG,2016,f,43,50.01999999999999
hmd,Hong Kong,HKG,2016,f,44,78.03
hmd,Hong Kong,HKG,2016,f,45,55.02
hmd,Hong Kong,HKG,2016,f,46,42.02
hmd,Hong Kong,HKG,2016,f,47,74.03
hmd,Hong Kong,HKG,2016,f,48,87.03999999999996
hmd,Hong Kong,HKG,2016,f,49,85.03
hmd,Hong Kong,HKG,2016,f,50,94.03
hmd,Hong Kong,HKG,2016,f,51,104.04
hmd,Hong Kong,HKG,2016,f,52,120.04
hmd,Hong Kong,HKG,2016,f,53,144.06
hmd,Hong Kong,HKG,2016,f,54,146.05
hmd,Hong Kong,HKG,2016,f,55,145.06000000000003
hmd,Hong Kong,HKG,2016,f,56,168.07000000000002
hmd,Hong Kong,HKG,2016,f,57,171.07
hmd,Hong Kong,HKG,2016,f,58,163.06
hmd,Hong Kong,HKG,2016,f,59,161.07
hmd,Hong Kong,HKG,2016,f,60,173.06
hmd,Hong Kong,HKG,2016,f,61,174.06
hmd,Hong Kong,HKG,2016,f,62,190.08
hmd,Hong Kong,HKG,2016,f,63,216.07999999999996
hmd,Hong Kong,HKG,2016,f,64,248.08999999999995
hmd,Hong Kong,HKG,2016,f,65,193.07
hmd,Hong Kong,HKG,2016,f,66,226.08
hmd,Hong Kong,HKG,2016,f,67,254.1
hmd,Hong Kong,HKG,2016,f,68,251.09000000000003
hmd,Hong Kong,HKG,2016,f,69,247.09
hmd,Hong Kong,HKG,2016,f,70,172.07
hmd,Hong Kong,HKG,2016,f,71,193.07
hmd,Hong Kong,HKG,2016,f,72,259.1000000000001
hmd,Hong Kong,HKG,2016,f,73,204.08
hmd,Hong Kong,HKG,2016,f,74,220.09
hmd,Hong Kong,HKG,2016,f,75,261.1
hmd,Hong Kong,HKG,2016,f,76,277.11
hmd,Hong Kong,HKG,2016,f,77,365.14
hmd,Hong Kong,HKG,2016,f,78,412.16
hmd,Hong Kong,HKG,2016,f,79,487.18
hmd,Hong Kong,HKG,2016,f,80,519.1899999999999
hmd,Hong Kong,HKG,2016,f,81,567.21
hmd,Hong Kong,HKG,2016,f,82,608.2300000000001
hmd,Hong Kong,HKG,2016,f,83,696.27
hmd,Hong Kong,HKG,2016,f,84,715.27
hmd,Hong Kong,HKG,2016,f,85,804.3099999999998
hmd,Hong Kong,HKG,2016,f,86,871.33
hmd,Hong Kong,HKG,2016,f,87,807.31
hmd,Hong Kong,HKG,2016,f,88,848.3299999999999
hmd,Hong Kong,HKG,2016,f,89,819.32
hmd,Hong Kong,HKG,2016,f,90,813.31
hmd,Hong Kong,HKG,2016,f,91,750.2800000000001
hmd,Hong Kong,HKG,2016,f,92,731.2800000000001
hmd,Hong Kong,HKG,2016,f,93,638.2400000000001
hmd,Hong Kong,HKG,2016,f,94,638.24
hmd,Hong Kong,HKG,2016,f,95,541.2000000000002
hmd,Hong Kong,HKG,2016,f,96,446.17
hmd,Hong Kong,HKG,2016,f,97,345.14
hmd,Hong Kong,HKG,2016,f,98,290.11
hmd,Hong Kong,HKG,2016,f,99,239.09
hmd,Hong Kong,HKG,2016,f,100,615.27
hmd,Hong Kong,HKG,2016,m,0,59.04999999999998
hmd,Hong Kong,HKG,2016,m,1,7
hmd,Hong Kong,HKG,2016,m,2,3.01
hmd,Hong Kong,HKG,2016,m,3,7.01
hmd,Hong Kong,HKG,2016,m,4,4.01
hmd,Hong Kong,HKG,2016,m,5,2
hmd,Hong Kong,HKG,2016,m,6,3.01
hmd,Hong Kong,HKG,2016,m,7,1
hmd,Hong Kong,HKG,2016,m,8,5
hmd,Hong Kong,HKG,2016,m,9,1
hmd,Hong Kong,HKG,2016,m,10,1
hmd,Hong Kong,HKG,2016,m,11,1
hmd,Hong Kong,HKG,2016,m,12,3
hmd,Hong Kong,HKG,2016,m,13,1
hmd,Hong Kong,HKG,2016,m,14,5.01
hmd,Hong Kong,HKG,2016,m,15,9.01
hmd,Hong Kong,HKG,2016,m,16,7
hmd,Hong Kong,HKG,2016,m,17,6
hmd,Hong Kong,HKG,2016,m,18,9.010000000000003
hmd,Hong Kong,HKG,2016,m,19,7.009999999999999
hmd,Hong Kong,HKG,2016,m,20,15.010000000000003
hmd,Hong Kong,HKG,2016,m,21,11.010000000000002
hmd,Hong Kong,HKG,2016,m,22,12.01
hmd,Hong Kong,HKG,2016,m,23,14.010000000000003
hmd,Hong Kong,HKG,2016,m,24,19.019999999999996
hmd,Hong Kong,HKG,2016,m,25,21.02
hmd,Hong Kong,HKG,2016,m,26,26.020000000000003
hmd,Hong Kong,HKG,2016,m,27,18.020000000000003
hmd,Hong Kong,HKG,2016,m,28,25.020000000000007
hmd,Hong Kong,HKG,2016,m,29,16.01
hmd,Hong Kong,HKG,2016,m,30,22.020000000000003
hmd,Hong Kong,HKG,2016,m,31,24.03
hmd,Hong Kong,HKG,2016,m,32,26.020000000000007
hmd,Hong Kong,HKG,2016,m,33,29.02999999999999
hmd,Hong Kong,HKG,2016,m,34,44.04
hmd,Hong Kong,HKG,2016,m,35,42.05
hmd,Hong Kong,HKG,2016,m,36,41.04
hmd,Hong Kong,HKG,2016,m,37,34.04
hmd,Hong Kong,HKG,2016,m,38,36.04
hmd,Hong Kong,HKG,2016,m,39,37.029999999999994
hmd,Hong Kong,HKG,2016,m,40,46.05
hmd,Hong Kong,HKG,2016,m,41,60.05999999999999
hmd,Hong Kong,HKG,2016,m,42,58.05999999999999
hmd,Hong Kong,HKG,2016,m,43,61.059999999999995
hmd,Hong Kong,HKG,2016,m,44,69.07
hmd,Hong Kong,HKG,2016,m,45,89.09
hmd,Hong Kong,HKG,2016,m,46,68.07
hmd,Hong Kong,HKG,2016,m,47,104.1
hmd,Hong Kong,HKG,2016,m,48,115.11999999999998
hmd,Hong Kong,HKG,2016,m,49,102.1
hmd,Hong Kong,HKG,2016,m,50,147.14
hmd,Hong Kong,HKG,2016,m,51,147.14
hmd,Hong Kong,HKG,2016,m,52,176.18
hmd,Hong Kong,HKG,2016,m,53,219.22
hmd,Hong Kong,HKG,2016,m,54,221.21999999999997
hmd,Hong Kong,HKG,2016,m,55,240.24000000000004
hmd,Hong Kong,HKG,2016,m,56,276.28000000000003
hmd,Hong Kong,HKG,2016,m,57,344.34
hmd,Hong Kong,HKG,2016,m,58,381.38
hmd,Hong Kong,HKG,2016,m,59,383.38
hmd,Hong Kong,HKG,2016,m,60,400.4
hmd,Hong Kong,HKG,2016,m,61,383.38
hmd,Hong Kong,HKG,2016,m,62,407.41
hmd,Hong Kong,HKG,2016,m,63,411.41
hmd,Hong Kong,HKG,2016,m,64,443.44999999999993
hmd,Hong Kong,HKG,2016,m,65,457.46
hmd,Hong Kong,HKG,2016,m,66,510.51
hmd,Hong Kong,HKG,2016,m,67,490.49
hmd,Hong Kong,HKG,2016,m,68,528.53
hmd,Hong Kong,HKG,2016,m,69,499.5000000000001
hmd,Hong Kong,HKG,2016,m,70,399.4
hmd,Hong Kong,HKG,2016,m,71,439.43999999999994
hmd,Hong Kong,HKG,2016,m,72,542.5400000000001
hmd,Hong Kong,HKG,2016,m,73,485.48
hmd,Hong Kong,HKG,2016,m,74,550.55
hmd,Hong Kong,HKG,2016,m,75,539.53
hmd,Hong Kong,HKG,2016,m,76,656.66
hmd,Hong Kong,HKG,2016,m,77,687.68
hmd,Hong Kong,HKG,2016,m,78,809.8
hmd,Hong Kong,HKG,2016,m,79,806.8
hmd,Hong Kong,HKG,2016,m,80,878.87
hmd,Hong Kong,HKG,2016,m,81,795.8
hmd,Hong Kong,HKG,2016,m,82,909.91
hmd,Hong Kong,HKG,2016,m,83,968.96
hmd,Hong Kong,HKG,2016,m,84,915.92
hmd,Hong Kong,HKG,2016,m,85,948.95
hmd,Hong Kong,HKG,2016,m,86,915.9200000000002
hmd,Hong Kong,HKG,2016,m,87,774.77
hmd,Hong Kong,HKG,2016,m,88,761.7599999999999
hmd,Hong Kong,HKG,2016,m,89,657.66
hmd,Hong Kong,HKG,2016,m,90,588.59
hmd,Hong Kong,HKG,2016,m,91,544.54
hmd,Hong Kong,HKG,2016,m,92,456.4600000000001
hmd,Hong Kong,HKG,2016,m,93,398.4
hmd,Hong Kong,HKG,2016,m,94,287.28999999999996
hmd,Hong Kong,HKG,2016,m,95,267.27
hmd,Hong Kong,HKG,2016,m,96,193.19
hmd,Hong Kong,HKG,2016,m,97,150.15
hmd,Hong Kong,HKG,2016,m,98,93.09999999999998
hmd,Hong Kong,HKG,2016,m,99,79.08
hmd,Hong Kong,HKG,2016,m,100,142.15999999999997
hmd,Hong Kong,HKG,2016,t,0,109.06999999999998
hmd,Hong Kong,HKG,2016,t,1,12
hmd,Hong Kong,HKG,2016,t,2,6.01
hmd,Hong Kong,HKG,2016,t,3,9.01
hmd,Hong Kong,HKG,2016,t,4,12.02
hmd,Hong Kong,HKG,2016,t,5,6
hmd,Hong Kong,HKG,2016,t,6,5.01
hmd,Hong Kong,HKG,2016,t,7,1
hmd,Hong Kong,HKG,2016,t,8,6
hmd,Hong Kong,HKG,2016,t,9,2
hmd,Hong Kong,HKG,2016,t,10,4
hmd,Hong Kong,HKG,2016,t,11,5
hmd,Hong Kong,HKG,2016,t,12,5
hmd,Hong Kong,HKG,2016,t,13,2
hmd,Hong Kong,HKG,2016,t,14,5.01
hmd,Hong Kong,HKG,2016,t,15,11.01
hmd,Hong Kong,HKG,2016,t,16,9
hmd,Hong Kong,HKG,2016,t,17,8
hmd,Hong Kong,HKG,2016,t,18,16.01
hmd,Hong Kong,HKG,2016,t,19,21.02
hmd,Hong Kong,HKG,2016,t,20,21.01
hmd,Hong Kong,HKG,2016,t,21,19.01
hmd,Hong Kong,HKG,2016,t,22,22.02
hmd,Hong Kong,HKG,2016,t,23,19.01
hmd,Hong Kong,HKG,2016,t,24,28.019999999999996
hmd,Hong Kong,HKG,2016,t,25,33.03
hmd,Hong Kong,HKG,2016,t,26,37.02
hmd,Hong Kong,HKG,2016,t,27,29.030000000000005
hmd,Hong Kong,HKG,2016,t,28,34.02
hmd,Hong Kong,HKG,2016,t,29,26.01
hmd,Hong Kong,HKG,2016,t,30,31.030000000000005
hmd,Hong Kong,HKG,2016,t,31,42.03
hmd,Hong Kong,HKG,2016,t,32,46.02
hmd,Hong Kong,HKG,2016,t,33,49.03999999999999
hmd,Hong Kong,HKG,2016,t,34,65.05
hmd,Hong Kong,HKG,2016,t,35,68.06
hmd,Hong Kong,HKG,2016,t,36,65.05
hmd,Hong Kong,HKG,2016,t,37,60.05
hmd,Hong Kong,HKG,2016,t,38,71.06
hmd,Hong Kong,HKG,2016,t,39,57.03999999999999
hmd,Hong Kong,HKG,2016,t,40,86.07
hmd,Hong Kong,HKG,2016,t,41,94.06999999999998
hmd,Hong Kong,HKG,2016,t,42,107.07999999999998
hmd,Hong Kong,HKG,2016,t,43,111.07999999999998
hmd,Hong Kong,HKG,2016,t,44,147.1
hmd,Hong Kong,HKG,2016,t,45,144.11
hmd,Hong Kong,HKG,2016,t,46,110.09
hmd,Hong Kong,HKG,2016,t,47,178.13
hmd,Hong Kong,HKG,2016,t,48,202.15999999999997
hmd,Hong Kong,HKG,2016,t,49,187.13
hmd,Hong Kong,HKG,2016,t,50,241.17
hmd,Hong Kong,HKG,2016,t,51,251.18
hmd,Hong Kong,HKG,2016,t,52,296.22
hmd,Hong Kong,HKG,2016,t,53,363.28
hmd,Hong Kong,HKG,2016,t,54,367.27
hmd,Hong Kong,HKG,2016,t,55,385.30000000000007
hmd,Hong Kong,HKG,2016,t,56,444.35
hmd,Hong Kong,HKG,2016,t,57,515.41
hmd,Hong Kong,HKG,2016,t,58,544.44
hmd,Hong Kong,HKG,2016,t,59,544.45
hmd,Hong Kong,HKG,2016,t,60,573.46
hmd,Hong Kong,HKG,2016,t,61,557.44
hmd,Hong Kong,HKG,2016,t,62,597.49
hmd,Hong Kong,HKG,2016,t,63,627.49
hmd,Hong Kong,HKG,2016,t,64,691.54
hmd,Hong Kong,HKG,2016,t,65,650.53
hmd,Hong Kong,HKG,2016,t,66,736.59
hmd,Hong Kong,HKG,2016,t,67,744.59
hmd,Hong Kong,HKG,2016,t,68,779.62
hmd,Hong Kong,HKG,2016,t,69,746.59
hmd,Hong Kong,HKG,2016,t,70,571.47
hmd,Hong Kong,HKG,2016,t,71,632.51
hmd,Hong Kong,HKG,2016,t,72,801.6400000000001
hmd,Hong Kong,HKG,2016,t,73,689.56
hmd,Hong Kong,HKG,2016,t,74,770.64
hmd,Hong Kong,HKG,2016,t,75,800.63
hmd,Hong Kong,HKG,2016,t,76,933.77
hmd,Hong Kong,HKG,2016,t,77,1052.82
hmd,Hong Kong,HKG,2016,t,78,1221.96
hmd,Hong Kong,HKG,2016,t,79,1293.98
hmd,Hong Kong,HKG,2016,t,80,1398.06
hmd,Hong Kong,HKG,2016,t,81,1363.01
hmd,Hong Kong,HKG,2016,t,82,1518.14
hmd,Hong Kong,HKG,2016,t,83,1665.23
hmd,Hong Kong,HKG,2016,t,84,1631.19
hmd,Hong Kong,HKG,2016,t,85,1753.2599999999998
hmd,Hong Kong,HKG,2016,t,86,1787.25
hmd,Hong Kong,HKG,2016,t,87,1582.08
hmd,Hong Kong,HKG,2016,t,88,1610.09
hmd,Hong Kong,HKG,2016,t,89,1476.98
hmd,Hong Kong,HKG,2016,t,90,1401.9
hmd,Hong Kong,HKG,2016,t,91,1294.82
hmd,Hong Kong,HKG,2016,t,92,1187.74
hmd,Hong Kong,HKG,2016,t,93,1036.64
hmd,Hong Kong,HKG,2016,t,94,925.53
hmd,Hong Kong,HKG,2016,t,95,808.4700000000001
hmd,Hong Kong,HKG,2016,t,96,639.36
hmd,Hong Kong,HKG,2016,t,97,495.29
hmd,Hong Kong,HKG,2016,t,98,383.21
hmd,Hong Kong,HKG,2016,t,99,318.17
hmd,Hong Kong,HKG,2016,t,100,757.4300000000001
hmd,Hong Kong,HKG,2017,f,0,47.03
hmd,Hong Kong,HKG,2017,f,1,2
hmd,Hong Kong,HKG,2017,f,2,3
hmd,Hong Kong,HKG,2017,f,3,2
hmd,Hong Kong,HKG,2017,f,4,4.01
hmd,Hong Kong,HKG,2017,f,5,2
hmd,Hong Kong,HKG,2017,f,6,2
hmd,Hong Kong,HKG,2017,f,7,0
hmd,Hong Kong,HKG,2017,f,8,1
hmd,Hong Kong,HKG,2017,f,9,1
hmd,Hong Kong,HKG,2017,f,10,2.01
hmd,Hong Kong,HKG,2017,f,11,3.0000000000000004
hmd,Hong Kong,HKG,2017,f,12,2
hmd,Hong Kong,HKG,2017,f,13,1
hmd,Hong Kong,HKG,2017,f,14,2
hmd,Hong Kong,HKG,2017,f,15,5
hmd,Hong Kong,HKG,2017,f,16,2
hmd,Hong Kong,HKG,2017,f,17,2
hmd,Hong Kong,HKG,2017,f,18,4.01
hmd,Hong Kong,HKG,2017,f,19,4
hmd,Hong Kong,HKG,2017,f,20,7.01
hmd,Hong Kong,HKG,2017,f,21,16.01
hmd,Hong Kong,HKG,2017,f,22,3
hmd,Hong Kong,HKG,2017,f,23,9
hmd,Hong Kong,HKG,2017,f,24,11.01
hmd,Hong Kong,HKG,2017,f,25,7
hmd,Hong Kong,HKG,2017,f,26,15.01
hmd,Hong Kong,HKG,2017,f,27,12.01
hmd,Hong Kong,HKG,2017,f,28,13.01
hmd,Hong Kong,HKG,2017,f,29,11.01
hmd,Hong Kong,HKG,2017,f,30,16.009999999999998
hmd,Hong Kong,HKG,2017,f,31,9.01
hmd,Hong Kong,HKG,2017,f,32,20.01
hmd,Hong Kong,HKG,2017,f,33,13.01
hmd,Hong Kong,HKG,2017,f,34,26.02
hmd,Hong Kong,HKG,2017,f,35,35.019999999999996
hmd,Hong Kong,HKG,2017,f,36,25.02
hmd,Hong Kong,HKG,2017,f,37,25.020000000000003
hmd,Hong Kong,HKG,2017,f,38,28.020000000000003
hmd,Hong Kong,HKG,2017,f,39,27.02
hmd,Hong Kong,HKG,2017,f,40,38.03
hmd,Hong Kong,HKG,2017,f,41,33.02
hmd,Hong Kong,HKG,2017,f,42,45.03
hmd,Hong Kong,HKG,2017,f,43,47.04000000000001
hmd,Hong Kong,HKG,2017,f,44,57.03
hmd,Hong Kong,HKG,2017,f,45,66.05
hmd,Hong Kong,HKG,2017,f,46,56.03
hmd,Hong Kong,HKG,2017,f,47,91.06
hmd,Hong Kong,HKG,2017,f,48,87.06
hmd,Hong Kong,HKG,2017,f,49,91.06
hmd,Hong Kong,HKG,2017,f,50,101.05999999999996
hmd,Hong Kong,HKG,2017,f,51,104.07
hmd,Hong Kong,HKG,2017,f,52,128.09
hmd,Hong Kong,HKG,2017,f,53,135.09999999999997
hmd,Hong Kong,HKG,2017,f,54,161.11
hmd,Hong Kong,HKG,2017,f,55,135.09
hmd,Hong Kong,HKG,2017,f,56,157.1
hmd,Hong Kong,HKG,2017,f,57,167.11999999999998
hmd,Hong Kong,HKG,2017,f,58,162.12
hmd,Hong Kong,HKG,2017,f,59,175.12
hmd,Hong Kong,HKG,2017,f,60,192.14
hmd,Hong Kong,HKG,2017,f,61,192.13
hmd,Hong Kong,HKG,2017,f,62,192.13
hmd,Hong Kong,HKG,2017,f,63,229.15
hmd,Hong Kong,HKG,2017,f,64,203.13
hmd,Hong Kong,HKG,2017,f,65,218.15000000000003
hmd,Hong Kong,HKG,2017,f,66,253.1800000000001
hmd,Hong Kong,HKG,2017,f,67,263.18
hmd,Hong Kong,HKG,2017,f,68,223.15
hmd,Hong Kong,HKG,2017,f,69,277.19000000000005
hmd,Hong Kong,HKG,2017,f,70,254.17000000000007
hmd,Hong Kong,HKG,2017,f,71,242.17
hmd,Hong Kong,HKG,2017,f,72,214.15
hmd,Hong Kong,HKG,2017,f,73,225.16000000000005
hmd,Hong Kong,HKG,2017,f,74,229.16
hmd,Hong Kong,HKG,2017,f,75,238.15999999999997
hmd,Hong Kong,HKG,2017,f,76,274.19000000000005
hmd,Hong Kong,HKG,2017,f,77,304.21
hmd,Hong Kong,HKG,2017,f,78,390.27
hmd,Hong Kong,HKG,2017,f,79,504.3400000000001
hmd,Hong Kong,HKG,2017,f,80,491.3400000000001
hmd,Hong Kong,HKG,2017,f,81,541.3699999999999
hmd,Hong Kong,HKG,2017,f,82,592.4000000000001
hmd,Hong Kong,HKG,2017,f,83,680.47
hmd,Hong Kong,HKG,2017,f,84,776.53
hmd,Hong Kong,HKG,2017,f,85,758.52
hmd,Hong Kong,HKG,2017,f,86,818.5600000000001
hmd,Hong Kong,HKG,2017,f,87,815.56
hmd,Hong Kong,HKG,2017,f,88,876.6
hmd,Hong Kong,HKG,2017,f,89,813.56
hmd,Hong Kong,HKG,2017,f,90,813.56
hmd,Hong Kong,HKG,2017,f,91,786.5300000000001
hmd,Hong Kong,HKG,2017,f,92,726.4899999999999
hmd,Hong Kong,HKG,2017,f,93,668.45
hmd,Hong Kong,HKG,2017,f,94,612.42
hmd,Hong Kong,HKG,2017,f,95,548.37
hmd,Hong Kong,HKG,2017,f,96,431.3
hmd,Hong Kong,HKG,2017,f,97,393.2699999999999
hmd,Hong Kong,HKG,2017,f,98,292.2
