Year,Age,Code,Sex,Deaths,Country,Source
2015,49,NOR,m,89,Norway,hmd
2015,50,NOR,m,84,Norway,hmd
2015,51,NOR,m,93,Norway,hmd
2015,52,NOR,m,95,Norway,hmd
2015,53,NOR,m,130,Norway,hmd
2015,54,NOR,m,116,Norway,hmd
2015,55,NOR,m,133,Norway,hmd
2015,56,NOR,m,142,Norway,hmd
2015,57,NOR,m,147,Norway,hmd
2015,58,NOR,m,162,Norway,hmd
2015,59,NOR,m,191,Norway,hmd
2015,60,NOR,m,194,Norway,hmd
2015,61,NOR,m,230,Norway,hmd
2015,62,NOR,m,229,Norway,hmd
2015,63,NOR,m,234,Norway,hmd
2015,64,NOR,m,269,Norway,hmd
2015,65,NOR,m,274,Norway,hmd
2015,66,NOR,m,318,Norway,hmd
2015,67,NOR,m,343,Norway,hmd
2015,68,NOR,m,433,Norway,hmd
2015,69,NOR,m,442,Norway,hmd
2015,70,NOR,m,440,Norway,hmd
2015,71,NOR,m,445,Norway,hmd
2015,72,NOR,m,420,Norway,hmd
2015,73,NOR,m,403,Norway,hmd
2015,74,NOR,m,449,Norway,hmd
2015,75,NOR,m,453,Norway,hmd
2015,76,NOR,m,478,Norway,hmd
2015,77,NOR,m,511,Norway,hmd
2015,78,NOR,m,513,Norway,hmd
2015,79,NOR,m,486,Norway,hmd
2015,80,NOR,m,560,Norway,hmd
2015,81,NOR,m,570,Norway,hmd
2015,82,NOR,m,650,Norway,hmd
2015,83,NOR,m,708,Norway,hmd
2015,84,NOR,m,699,Norway,hmd
2015,85,NOR,m,760,Norway,hmd
2015,86,NOR,m,674,Norway,hmd
2015,87,NOR,m,667,Norway,hmd
2015,88,NOR,m,679,Norway,hmd
2015,89,NOR,m,651,Norway,hmd
2015,90,NOR,m,632,Norway,hmd
2015,91,NOR,m,542,Norway,hmd
2015,92,NOR,m,467,Norway,hmd
2015,93,NOR,m,401,Norway,hmd
2015,94,NOR,m,300,Norway,hmd
2015,95,NOR,m,251,Norway,hmd
2015,96,NOR,m,154,Norway,hmd
2015,97,NOR,m,126,Norway,hmd
2015,98,NOR,m,78,Norway,hmd
2015,99,NOR,m,39,Norway,hmd
2015,100,NOR,m,37,Norway,hmd
2015,101,NOR,m,22,Norway,hmd
2015,102,NOR,m,12,Norway,hmd
2015,103,NOR,m,2,Norway,hmd
2015,104,NOR,m,5,Norway,hmd
2015,105,NOR,m,1,Norway,hmd
2015,106,NOR,m,1,Norway,hmd
2015,107,NOR,m,0,Norway,hmd
2015,108,NOR,m,0,Norway,hmd
2015,109,NOR,m,0,Norway,hmd
2015,110,NOR,m,0,Norway,hmd
2015,TOT,NOR,m,19740,Norway,hmd
2016,0,NOR,m,71,Norway,hmd
2016,1,NOR,m,4,Norway,hmd
2016,2,NOR,m,2,Norway,hmd
2016,3,NOR,m,1,Norway,hmd
2016,4,NOR,m,3,Norway,hmd
2016,5,NOR,m,2,Norway,hmd
2016,6,NOR,m,1,Norway,hmd
2016,7,NOR,m,3,Norway,hmd
2016,8,NOR,m,0,Norway,hmd
2016,9,NOR,m,0,Norway,hmd
2016,10,NOR,m,2,Norway,hmd
2016,11,NOR,m,0,Norway,hmd
2016,12,NOR,m,5,Norway,hmd
2016,13,NOR,m,6,Norway,hmd
2016,14,NOR,m,7,Norway,hmd
2016,15,NOR,m,4,Norway,hmd
2016,16,NOR,m,8,Norway,hmd
2016,17,NOR,m,6,Norway,hmd
2016,18,NOR,m,20,Norway,hmd
2016,19,NOR,m,13,Norway,hmd
2016,20,NOR,m,15,Norway,hmd
2016,21,NOR,m,13,Norway,hmd
2016,22,NOR,m,17,Norway,hmd
2016,23,NOR,m,20,Norway,hmd
2016,24,NOR,m,16,Norway,hmd
2016,25,NOR,m,19,Norway,hmd
2016,26,NOR,m,25,Norway,hmd
2016,27,NOR,m,29,Norway,hmd
2016,28,NOR,m,16,Norway,hmd
2016,29,NOR,m,24,Norway,hmd
2016,30,NOR,m,25,Norway,hmd
2016,31,NOR,m,27,Norway,hmd
2016,32,NOR,m,32,Norway,hmd
2016,33,NOR,m,36,Norway,hmd
2016,34,NOR,m,25,Norway,hmd
2016,35,NOR,m,40,Norway,hmd
2016,36,NOR,m,36,Norway,hmd
2016,37,NOR,m,25,Norway,hmd
2016,38,NOR,m,29,Norway,hmd
2016,39,NOR,m,31,Norway,hmd
2016,40,NOR,m,28,Norway,hmd
2016,41,NOR,m,42,Norway,hmd
2016,42,NOR,m,40,Norway,hmd
2016,43,NOR,m,47,Norway,hmd
2016,44,NOR,m,51,Norway,hmd
2016,45,NOR,m,59,Norway,hmd
2016,46,NOR,m,54,Norway,hmd
2016,47,NOR,m,79,Norway,hmd
2016,48,NOR,m,74,Norway,hmd
2016,49,NOR,m,80,Norway,hmd
2016,50,NOR,m,90,Norway,hmd
2016,51,NOR,m,80,Norway,hmd
2016,52,NOR,m,109,Norway,hmd
2016,53,NOR,m,125,Norway,hmd
2016,54,NOR,m,123,Norway,hmd
2016,55,NOR,m,126,Norway,hmd
2016,56,NOR,m,119,Norway,hmd
2016,57,NOR,m,169,Norway,hmd
2016,58,NOR,m,163,Norway,hmd
2016,59,NOR,m,183,Norway,hmd
2016,60,NOR,m,203,Norway,hmd
2016,61,NOR,m,233,Norway,hmd
2016,62,NOR,m,228,Norway,hmd
2016,63,NOR,m,247,Norway,hmd
2016,64,NOR,m,259,Norway,hmd
2016,65,NOR,m,307,Norway,hmd
2016,66,NOR,m,323,Norway,hmd
2016,67,NOR,m,365,Norway,hmd
2016,68,NOR,m,387,Norway,hmd
2016,69,NOR,m,454,Norway,hmd
2016,70,NOR,m,438,Norway,hmd
2016,71,NOR,m,458,Norway,hmd
2016,72,NOR,m,486,Norway,hmd
2016,73,NOR,m,444,Norway,hmd
2016,74,NOR,m,433,Norway,hmd
2016,75,NOR,m,434,Norway,hmd
2016,76,NOR,m,476,Norway,hmd
2016,77,NOR,m,490,Norway,hmd
2016,78,NOR,m,481,Norway,hmd
2016,79,NOR,m,517,Norway,hmd
2016,80,NOR,m,513,Norway,hmd
2016,81,NOR,m,548,Norway,hmd
2016,82,NOR,m,610,Norway,hmd
2016,83,NOR,m,643,Norway,hmd
2016,84,NOR,m,679,Norway,hmd
2016,85,NOR,m,682,Norway,hmd
2016,86,NOR,m,730,Norway,hmd
2016,87,NOR,m,707,Norway,hmd
2016,88,NOR,m,674,Norway,hmd
2016,89,NOR,m,603,Norway,hmd
2016,90,NOR,m,578,Norway,hmd
2016,91,NOR,m,531,Norway,hmd
2016,92,NOR,m,491,Norway,hmd
2016,93,NOR,m,398,Norway,hmd
2016,94,NOR,m,317,Norway,hmd
2016,95,NOR,m,265,Norway,hmd
2016,96,NOR,m,197,Norway,hmd
2016,97,NOR,m,139,Norway,hmd
2016,98,NOR,m,75,Norway,hmd
2016,99,NOR,m,58,Norway,hmd
2016,100,NOR,m,27,Norway,hmd
2016,101,NOR,m,22,Norway,hmd
2016,102,NOR,m,19,Norway,hmd
2016,103,NOR,m,8,Norway,hmd
2016,104,NOR,m,3,Norway,hmd
2016,105,NOR,m,3,Norway,hmd
2016,106,NOR,m,0,Norway,hmd
2016,107,NOR,m,0,Norway,hmd
2016,108,NOR,m,0,Norway,hmd
2016,109,NOR,m,1,Norway,hmd
2016,110,NOR,m,0,Norway,hmd
2016,TOT,NOR,m,19683,Norway,hmd
2017,0,NOR,m,67,Norway,hmd
2017,1,NOR,m,7,Norway,hmd
2017,2,NOR,m,6,Norway,hmd
2017,3,NOR,m,5,Norway,hmd
2017,4,NOR,m,3,Norway,hmd
2017,5,NOR,m,2,Norway,hmd
2017,6,NOR,m,3,Norway,hmd
2017,7,NOR,m,2,Norway,hmd
2017,8,NOR,m,0,Norway,hmd
2017,9,NOR,m,2,Norway,hmd
2017,10,NOR,m,3,Norway,hmd
2017,11,NOR,m,2,Norway,hmd
2017,12,NOR,m,4,Norway,hmd
2017,13,NOR,m,0,Norway,hmd
2017,14,NOR,m,3,Norway,hmd
2017,15,NOR,m,7,Norway,hmd
2017,16,NOR,m,10,Norway,hmd
2017,17,NOR,m,6,Norway,hmd
2017,18,NOR,m,9,Norway,hmd
2017,19,NOR,m,19,Norway,hmd
2017,20,NOR,m,21,Norway,hmd
2017,21,NOR,m,20,Norway,hmd
2017,22,NOR,m,35,Norway,hmd
2017,23,NOR,m,17,Norway,hmd
2017,24,NOR,m,23,Norway,hmd
2017,25,NOR,m,15,Norway,hmd
2017,26,NOR,m,22,Norway,hmd
2017,27,NOR,m,30,Norway,hmd
2017,28,NOR,m,23,Norway,hmd
2017,29,NOR,m,13,Norway,hmd
2017,30,NOR,m,17,Norway,hmd
2017,31,NOR,m,31,Norway,hmd
2017,32,NOR,m,21,Norway,hmd
2017,33,NOR,m,17,Norway,hmd
2017,34,NOR,m,32,Norway,hmd
2017,35,NOR,m,15,Norway,hmd
2017,36,NOR,m,25,Norway,hmd
2017,37,NOR,m,28,Norway,hmd
2017,38,NOR,m,31,Norway,hmd
2017,39,NOR,m,29,Norway,hmd
2017,40,NOR,m,30,Norway,hmd
2017,41,NOR,m,30,Norway,hmd
2017,42,NOR,m,36,Norway,hmd
2017,43,NOR,m,40,Norway,hmd
2017,44,NOR,m,42,Norway,hmd
2017,45,NOR,m,40,Norway,hmd
2017,46,NOR,m,56,Norway,hmd
2017,47,NOR,m,63,Norway,hmd
2017,48,NOR,m,58,Norway,hmd
2017,49,NOR,m,85,Norway,hmd
2017,50,NOR,m,84,Norway,hmd
2017,51,NOR,m,91,Norway,hmd
2017,52,NOR,m,100,Norway,hmd
2017,53,NOR,m,111,Norway,hmd
2017,54,NOR,m,106,Norway,hmd
2017,55,NOR,m,112,Norway,hmd
2017,56,NOR,m,119,Norway,hmd
2017,57,NOR,m,160,Norway,hmd
2017,58,NOR,m,173,Norway,hmd
2017,59,NOR,m,201,Norway,hmd
2017,60,NOR,m,191,Norway,hmd
2017,61,NOR,m,202,Norway,hmd
2017,62,NOR,m,202,Norway,hmd
2017,63,NOR,m,261,Norway,hmd
2017,64,NOR,m,253,Norway,hmd
2017,65,NOR,m,270,Norway,hmd
2017,66,NOR,m,321,Norway,hmd
2017,67,NOR,m,353,Norway,hmd
2017,68,NOR,m,376,Norway,hmd
2017,69,NOR,m,421,Norway,hmd
2017,70,NOR,m,434,Norway,hmd
2017,71,NOR,m,460,Norway,hmd
2017,72,NOR,m,490,Norway,hmd
2017,73,NOR,m,483,Norway,hmd
2017,74,NOR,m,438,Norway,hmd
2017,75,NOR,m,445,Norway,hmd
2017,76,NOR,m,426,Norway,hmd
2017,77,NOR,m,505,Norway,hmd
2017,78,NOR,m,579,Norway,hmd
2017,79,NOR,m,560,Norway,hmd
2017,80,NOR,m,572,Norway,hmd
2017,81,NOR,m,603,Norway,hmd
2017,82,NOR,m,591,Norway,hmd
2017,83,NOR,m,610,Norway,hmd
2017,84,NOR,m,676,Norway,hmd
2017,85,NOR,m,689,Norway,hmd
2017,86,NOR,m,729,Norway,hmd
2017,87,NOR,m,684,Norway,hmd
2017,88,NOR,m,636,Norway,hmd
2017,89,NOR,m,630,Norway,hmd
2017,90,NOR,m,629,Norway,hmd
2017,91,NOR,m,525,Norway,hmd
2017,92,NOR,m,518,Norway,hmd
2017,93,NOR,m,393,Norway,hmd
2017,94,NOR,m,312,Norway,hmd
2017,95,NOR,m,263,Norway,hmd
2017,96,NOR,m,207,Norway,hmd
2017,97,NOR,m,127,Norway,hmd
2017,98,NOR,m,88,Norway,hmd
2017,99,NOR,m,62,Norway,hmd
2017,100,NOR,m,36,Norway,hmd
2017,101,NOR,m,21,Norway,hmd
2017,102,NOR,m,6,Norway,hmd
2017,103,NOR,m,6,Norway,hmd
2017,104,NOR,m,2,Norway,hmd
2017,105,NOR,m,0,Norway,hmd
2017,106,NOR,m,0,Norway,hmd
2017,107,NOR,m,1,Norway,hmd
2017,108,NOR,m,1,Norway,hmd
2017,109,NOR,m,0,Norway,hmd
2017,110,NOR,m,0,Norway,hmd
2017,TOT,NOR,m,19649,Norway,hmd
2018,0,NOR,m,70,Norway,hmd
2018,1,NOR,m,4,Norway,hmd
2018,2,NOR,m,1,Norway,hmd
2018,3,NOR,m,0,Norway,hmd
2018,4,NOR,m,2,Norway,hmd
2018,5,NOR,m,1,Norway,hmd
2018,6,NOR,m,4,Norway,hmd
2018,7,NOR,m,0,Norway,hmd
2018,8,NOR,m,3,Norway,hmd
2018,9,NOR,m,3,Norway,hmd
2018,10,NOR,m,1,Norway,hmd
2018,11,NOR,m,2,Norway,hmd
2018,12,NOR,m,4,Norway,hmd
2018,13,NOR,m,4,Norway,hmd
2018,14,NOR,m,5,Norway,hmd
2018,15,NOR,m,5,Norway,hmd
2018,16,NOR,m,4,Norway,hmd
2018,17,NOR,m,4,Norway,hmd
2018,18,NOR,m,12,Norway,hmd
2018,19,NOR,m,18,Norway,hmd
2018,20,NOR,m,20,Norway,hmd
2018,21,NOR,m,21,Norway,hmd
2018,22,NOR,m,17,Norway,hmd
2018,23,NOR,m,26,Norway,hmd
2018,24,NOR,m,19,Norway,hmd
2018,25,NOR,m,21,Norway,hmd
2018,26,NOR,m,30,Norway,hmd
2018,27,NOR,m,24,Norway,hmd
2018,28,NOR,m,23,Norway,hmd
2018,29,NOR,m,21,Norway,hmd
2018,30,NOR,m,28,Norway,hmd
2018,31,NOR,m,22,Norway,hmd
2018,32,NOR,m,25,Norway,hmd
2018,33,NOR,m,26,Norway,hmd
2018,34,NOR,m,32,Norway,hmd
2018,35,NOR,m,22,Norway,hmd
2018,36,NOR,m,28,Norway,hmd
2018,37,NOR,m,31,Norway,hmd
2018,38,NOR,m,43,Norway,hmd
2018,39,NOR,m,44,Norway,hmd
2018,40,NOR,m,33,Norway,hmd
2018,41,NOR,m,32,Norway,hmd
2018,42,NOR,m,39,Norway,hmd
2018,43,NOR,m,41,Norway,hmd
2018,44,NOR,m,52,Norway,hmd
2018,45,NOR,m,49,Norway,hmd
2018,46,NOR,m,58,Norway,hmd
2018,47,NOR,m,59,Norway,hmd
2018,48,NOR,m,60,Norway,hmd
2018,49,NOR,m,78,Norway,hmd
2018,50,NOR,m,93,Norway,hmd
2018,51,NOR,m,83,Norway,hmd
2018,52,NOR,m,94,Norway,hmd
2018,53,NOR,m,106,Norway,hmd
2018,54,NOR,m,104,Norway,hmd
2018,55,NOR,m,138,Norway,hmd
2018,56,NOR,m,112,Norway,hmd
2018,57,NOR,m,144,Norway,hmd
2018,58,NOR,m,171,Norway,hmd
2018,59,NOR,m,186,Norway,hmd
2018,60,NOR,m,199,Norway,hmd
2018,61,NOR,m,195,Norway,hmd
2018,62,NOR,m,211,Norway,hmd
2018,63,NOR,m,236,Norway,hmd
2018,64,NOR,m,276,Norway,hmd
2018,65,NOR,m,271,Norway,hmd
2018,66,NOR,m,287,Norway,hmd
2018,67,NOR,m,326,Norway,hmd
2018,68,NOR,m,361,Norway,hmd
2018,69,NOR,m,396,Norway,hmd
2018,70,NOR,m,426,Norway,hmd
2018,71,NOR,m,497,Norway,hmd
2018,72,NOR,m,549,Norway,hmd
2018,73,NOR,m,485,Norway,hmd
2018,74,NOR,m,487,Norway,hmd
2018,75,NOR,m,552,Norway,hmd
2018,76,NOR,m,469,Norway,hmd
2018,77,NOR,m,516,Norway,hmd
2018,78,NOR,m,574,Norway,hmd
2018,79,NOR,m,569,Norway,hmd
2018,80,NOR,m,576,Norway,hmd
2018,81,NOR,m,613,Norway,hmd
2018,82,NOR,m,598,Norway,hmd
2018,83,NOR,m,608,Norway,hmd
2018,84,NOR,m,663,Norway,hmd
2018,85,NOR,m,620,Norway,hmd
2018,86,NOR,m,715,Norway,hmd
2018,87,NOR,m,711,Norway,hmd
2018,88,NOR,m,660,Norway,hmd
2018,89,NOR,m,677,Norway,hmd
2018,90,NOR,m,579,Norway,hmd
2018,91,NOR,m,512,Norway,hmd
2018,92,NOR,m,498,Norway,hmd
2018,93,NOR,m,387,Norway,hmd
2018,94,NOR,m,329,Norway,hmd
2018,95,NOR,m,279,Norway,hmd
2018,96,NOR,m,175,Norway,hmd
2018,97,NOR,m,134,Norway,hmd
2018,98,NOR,m,97,Norway,hmd
2018,99,NOR,m,63,Norway,hmd
2018,100,NOR,m,47,Norway,hmd
2018,101,NOR,m,22,Norway,hmd
2018,102,NOR,m,7,Norway,hmd
2018,103,NOR,m,10,Norway,hmd
2018,104,NOR,m,4,Norway,hmd
2018,105,NOR,m,1,Norway,hmd
2018,106,NOR,m,0,Norway,hmd
2018,107,NOR,m,1,Norway,hmd
2018,108,NOR,m,0,Norway,hmd
2018,109,NOR,m,0,Norway,hmd
2018,110,NOR,m,0,Norway,hmd
2018,TOT,NOR,m,19870,Norway,hmd
2019,0,NOR,m,69,Norway,hmd
2019,1,NOR,m,7,Norway,hmd
2019,2,NOR,m,5,Norway,hmd
2019,3,NOR,m,2,Norway,hmd
2019,4,NOR,m,4,Norway,hmd
2019,5,NOR,m,4,Norway,hmd
2019,6,NOR,m,1,Norway,hmd
2019,7,NOR,m,4,Norway,hmd
2019,8,NOR,m,0,Norway,hmd
2019,9,NOR,m,5,Norway,hmd
2019,10,NOR,m,0,Norway,hmd
2019,11,NOR,m,2,Norway,hmd
2019,12,NOR,m,6,Norway,hmd
2019,13,NOR,m,3,Norway,hmd
2019,14,NOR,m,2,Norway,hmd
2019,15,NOR,m,8,Norway,hmd
2019,16,NOR,m,8,Norway,hmd
2019,17,NOR,m,8,Norway,hmd
2019,18,NOR,m,18,Norway,hmd
2019,19,NOR,m,17,Norway,hmd
2019,20,NOR,m,24,Norway,hmd
2019,21,NOR,m,11,Norway,hmd
2019,22,NOR,m,19,Norway,hmd
2019,23,NOR,m,23,Norway,hmd
2019,24,NOR,m,30,Norway,hmd
2019,25,NOR,m,22,Norway,hmd
2019,26,NOR,m,25,Norway,hmd
2019,27,NOR,m,22,Norway,hmd
2019,28,NOR,m,27,Norway,hmd
2019,29,NOR,m,24,Norway,hmd
2019,30,NOR,m,24,Norway,hmd
2019,31,NOR,m,22,Norway,hmd
2019,32,NOR,m,26,Norway,hmd
2019,33,NOR,m,19,Norway,hmd
2019,34,NOR,m,22,Norway,hmd
2019,35,NOR,m,25,Norway,hmd
2019,36,NOR,m,29,Norway,hmd
2019,37,NOR,m,34,Norway,hmd
2019,38,NOR,m,32,Norway,hmd
2019,39,NOR,m,34,Norway,hmd
2019,40,NOR,m,40,Norway,hmd
2019,41,NOR,m,28,Norway,hmd
2019,42,NOR,m,33,Norway,hmd
2019,43,NOR,m,52,Norway,hmd
2019,44,NOR,m,50,Norway,hmd
2019,45,NOR,m,42,Norway,hmd
2019,46,NOR,m,63,Norway,hmd
2019,47,NOR,m,62,Norway,hmd
2019,48,NOR,m,61,Norway,hmd
2019,49,NOR,m,63,Norway,hmd
2019,50,NOR,m,76,Norway,hmd
2019,51,NOR,m,87,Norway,hmd
2019,52,NOR,m,98,Norway,hmd
2019,53,NOR,m,97,Norway,hmd
2019,54,NOR,m,120,Norway,hmd
2019,55,NOR,m,120,Norway,hmd
2019,56,NOR,m,138,Norway,hmd
2019,57,NOR,m,153,Norway,hmd
2019,58,NOR,m,138,Norway,hmd
2019,59,NOR,m,178,Norway,hmd
2019,60,NOR,m,186,Norway,hmd
2019,61,NOR,m,208,Norway,hmd
2019,62,NOR,m,233,Norway,hmd
2019,63,NOR,m,263,Norway,hmd
2019,64,NOR,m,250,Norway,hmd
2019,65,NOR,m,297,Norway,hmd
2019,66,NOR,m,286,Norway,hmd
2019,67,NOR,m,307,Norway,hmd
2019,68,NOR,m,314,Norway,hmd
2019,69,NOR,m,394,Norway,hmd
2019,70,NOR,m,411,Norway,hmd
2019,71,NOR,m,487,Norway,hmd
2019,72,NOR,m,500,Norway,hmd
2019,73,NOR,m,561,Norway,hmd
2019,74,NOR,m,546,Norway,hmd
2019,75,NOR,m,593,Norway,hmd
2019,76,NOR,m,522,Norway,hmd
2019,77,NOR,m,512,Norway,hmd
2019,78,NOR,m,514,Norway,hmd
2019,79,NOR,m,578,Norway,hmd
2019,80,NOR,m,560,Norway,hmd
2019,81,NOR,m,602,Norway,hmd
2019,82,NOR,m,580,Norway,hmd
2019,83,NOR,m,665,Norway,hmd
2019,84,NOR,m,618,Norway,hmd
2019,85,NOR,m,650,Norway,hmd
2019,86,NOR,m,656,Norway,hmd
2019,87,NOR,m,698,Norway,hmd
2019,88,NOR,m,704,Norway,hmd
2019,89,NOR,m,611,Norway,hmd
2019,90,NOR,m,606,Norway,hmd
2019,91,NOR,m,548,Norway,hmd
2019,92,NOR,m,522,Norway,hmd
2019,93,NOR,m,434,Norway,hmd
2019,94,NOR,m,356,Norway,hmd
2019,95,NOR,m,253,Norway,hmd
2019,96,NOR,m,183,Norway,hmd
2019,97,NOR,m,156,Norway,hmd
2019,98,NOR,m,89,Norway,hmd
2019,99,NOR,m,68,Norway,hmd
2019,100,NOR,m,33,Norway,hmd
2019,101,NOR,m,27,Norway,hmd
2019,102,NOR,m,13,Norway,hmd
2019,103,NOR,m,8,Norway,hmd
2019,104,NOR,m,6,Norway,hmd
2019,105,NOR,m,1,Norway,hmd
2019,106,NOR,m,2,Norway,hmd
2019,107,NOR,m,1,Norway,hmd
2019,108,NOR,m,1,Norway,hmd
2019,109,NOR,m,0,Norway,hmd
2019,110,NOR,m,0,Norway,hmd
2019,TOT,NOR,m,19979,Norway,hmd
2020,0,NOR,m,57,Norway,hmd
2020,1,NOR,m,5,Norway,hmd
2020,2,NOR,m,6,Norway,hmd
2020,3,NOR,m,1,Norway,hmd
2020,4,NOR,m,2,Norway,hmd
2020,5,NOR,m,1,Norway,hmd
2020,6,NOR,m,3,Norway,hmd
2020,7,NOR,m,3,Norway,hmd
2020,8,NOR,m,0,Norway,hmd
2020,9,NOR,m,0,Norway,hmd
2020,10,NOR,m,0,Norway,hmd
2020,11,NOR,m,0,Norway,hmd
2020,12,NOR,m,2,Norway,hmd
2020,13,NOR,m,5,Norway,hmd
2020,14,NOR,m,5,Norway,hmd
2020,15,NOR,m,6,Norway,hmd
2020,16,NOR,m,12,Norway,hmd
2020,17,NOR,m,14,Norway,hmd
2020,18,NOR,m,19,Norway,hmd
2020,19,NOR,m,15,Norway,hmd
2020,20,NOR,m,20,Norway,hmd
2020,21,NOR,m,20,Norway,hmd
2020,22,NOR,m,11,Norway,hmd
2020,23,NOR,m,17,Norway,hmd
2020,24,NOR,m,16,Norway,hmd
2020,25,NOR,m,26,Norway,hmd
2020,26,NOR,m,33,Norway,hmd
2020,27,NOR,m,18,Norway,hmd
2020,28,NOR,m,21,Norway,hmd
2020,29,NOR,m,24,Norway,hmd
2020,30,NOR,m,20,Norway,hmd
2020,31,NOR,m,25,Norway,hmd
2020,32,NOR,m,22,Norway,hmd
2020,33,NOR,m,28,Norway,hmd
2020,34,NOR,m,32,Norway,hmd
2020,35,NOR,m,23,Norway,hmd
2020,36,NOR,m,31,Norway,hmd
2020,37,NOR,m,27,Norway,hmd
2020,38,NOR,m,35,Norway,hmd
2020,39,NOR,m,28,Norway,hmd
2020,40,NOR,m,33,Norway,hmd
2020,41,NOR,m,47,Norway,hmd
2020,42,NOR,m,36,Norway,hmd
2020,43,NOR,m,50,Norway,hmd
2020,44,NOR,m,38,Norway,hmd
2020,45,NOR,m,43,Norway,hmd
2020,46,NOR,m,55,Norway,hmd
2020,47,NOR,m,69,Norway,hmd
2020,48,NOR,m,67,Norway,hmd
2020,49,NOR,m,82,Norway,hmd
2020,50,NOR,m,73,Norway,hmd
2020,51,NOR,m,85,Norway,hmd
2020,52,NOR,m,113,Norway,hmd
2020,53,NOR,m,83,Norway,hmd
2020,54,NOR,m,98,Norway,hmd
2020,55,NOR,m,115,Norway,hmd
2020,56,NOR,m,151,Norway,hmd
2020,57,NOR,m,147,Norway,hmd
2020,58,NOR,m,144,Norway,hmd
2020,59,NOR,m,164,Norway,hmd
2020,60,NOR,m,190,Norway,hmd
2020,61,NOR,m,179,Norway,hmd
2020,62,NOR,m,198,Norway,hmd
2020,63,NOR,m,242,Norway,hmd
2020,64,NOR,m,238,Norway,hmd
2020,65,NOR,m,242,Norway,hmd
2020,66,NOR,m,318,Norway,hmd
2020,67,NOR,m,352,Norway,hmd
2020,68,NOR,m,344,Norway,hmd
2020,69,NOR,m,361,Norway,hmd
2020,70,NOR,m,410,Norway,hmd
2020,71,NOR,m,434,Norway,hmd
2020,72,NOR,m,485,Norway,hmd
2020,73,NOR,m,548,Norway,hmd
2020,74,NOR,m,604,Norway,hmd
2020,75,NOR,m,614,Norway,hmd
2020,76,NOR,m,570,Norway,hmd
2020,77,NOR,m,539,Norway,hmd
2020,78,NOR,m,540,Norway,hmd
2020,79,NOR,m,556,Norway,hmd
2020,80,NOR,m,612,Norway,hmd
2020,81,NOR,m,608,Norway,hmd
2020,82,NOR,m,650,Norway,hmd
2020,83,NOR,m,619,Norway,hmd
2020,84,NOR,m,641,Norway,hmd
2020,85,NOR,m,664,Norway,hmd
2020,86,NOR,m,649,Norway,hmd
2020,87,NOR,m,662,Norway,hmd
2020,88,NOR,m,674,Norway,hmd
2020,89,NOR,m,677,Norway,hmd
2020,90,NOR,m,603,Norway,hmd
2020,91,NOR,m,529,Norway,hmd
2020,92,NOR,m,483,Norway,hmd
2020,93,NOR,m,415,Norway,hmd
2020,94,NOR,m,343,Norway,hmd
2020,95,NOR,m,263,Norway,hmd
2020,96,NOR,m,223,Norway,hmd
2020,97,NOR,m,174,Norway,hmd
2020,98,NOR,m,107,Norway,hmd
2020,99,NOR,m,68,Norway,hmd
2020,100,NOR,m,43,Norway,hmd
2020,101,NOR,m,22,Norway,hmd
2020,102,NOR,m,9,Norway,hmd
2020,103,NOR,m,4,Norway,hmd
2020,104,NOR,m,7,Norway,hmd
2020,105,NOR,m,4,Norway,hmd
2020,106,NOR,m,0,Norway,hmd
2020,107,NOR,m,0,Norway,hmd
2020,108,NOR,m,0,Norway,hmd
2020,109,NOR,m,0,Norway,hmd
2020,110,NOR,m,0,Norway,hmd
2020,TOT,NOR,m,20043,Norway,hmd
2015,0,NOR,t,139,Norway,hmd
2015,1,NOR,t,12,Norway,hmd
2015,2,NOR,t,9,Norway,hmd
2015,3,NOR,t,6,Norway,hmd
2015,4,NOR,t,5,Norway,hmd
2015,5,NOR,t,4,Norway,hmd
2015,6,NOR,t,2,Norway,hmd
2015,7,NOR,t,4,Norway,hmd
2015,8,NOR,t,0,Norway,hmd
2015,9,NOR,t,0,Norway,hmd
2015,10,NOR,t,5,Norway,hmd
2015,11,NOR,t,2,Norway,hmd
2015,12,NOR,t,6,Norway,hmd
2015,13,NOR,t,6,Norway,hmd
2015,14,NOR,t,3,Norway,hmd
2015,15,NOR,t,7,Norway,hmd
2015,16,NOR,t,6,Norway,hmd
2015,17,NOR,t,9,Norway,hmd
2015,18,NOR,t,24,Norway,hmd
2015,19,NOR,t,24,Norway,hmd
2015,20,NOR,t,18,Norway,hmd
2015,21,NOR,t,25,Norway,hmd
2015,22,NOR,t,30,Norway,hmd
2015,23,NOR,t,26,Norway,hmd
2015,24,NOR,t,31,Norway,hmd
2015,25,NOR,t,34,Norway,hmd
2015,26,NOR,t,31,Norway,hmd
2015,27,NOR,t,41,Norway,hmd
2015,28,NOR,t,33,Norway,hmd
2015,29,NOR,t,33,Norway,hmd
2015,30,NOR,t,30,Norway,hmd
2015,31,NOR,t,34,Norway,hmd
2015,32,NOR,t,39,Norway,hmd
2015,33,NOR,t,41,Norway,hmd
2015,34,NOR,t,33,Norway,hmd
2015,35,NOR,t,40,Norway,hmd
2015,36,NOR,t,42,Norway,hmd
2015,37,NOR,t,39,Norway,hmd
2015,38,NOR,t,43,Norway,hmd
2015,39,NOR,t,39,Norway,hmd
2015,40,NOR,t,72,Norway,hmd
